customer_id,name,city,age,city_tier,occupation,declared_monthly_income,tenure_months,existing_products,digital_engagement_score,loan_product_interest,true_monthly_income,loan_converted,conversion_probability,cashflow_cv_label,existing_emi_ratio_label,monthly_credit_mean,monthly_credit_std,cashflow_cv,has_salary_credit,salary_regularity_score,estimated_salary,avg_monthly_income_proxy,avg_monthly_emi,emi_count,emi_to_income_ratio,recency_score,frequency_score,monetary_score,spend_concentration_hhi,has_auto_spend,has_realestate_spend,has_wedding_spend,has_education_spend,has_home_improvement_spend,has_jewellery_spend,total_monthly_debit,total_debit,avg_app_logins,avg_emi_calc_views,avg_loan_page_visits,total_product_views,engagement_trend,digital_engagement_composite,occupation_encoded,city_tier_encoded,interest_personal_loan,interest_home_loan,interest_mortgage_loan,interest_auto_loan,lead_score,lead_score_raw,estimated_income,income_confidence_band,income_deviation_pct,income_deviation_flag,loan_readiness_score,eligible_loan_amount,risk_flag_count,recommendation,explanation_summary
IDBI100957,Sneha Magar,Shimla,43,Tier 3,salaried,101515.73,21,1,0.694,Home Loan,104796.79,0,0.0259,0.3498,0.1075,125299.78799999999,43825.09779906988,0.34976194691622214,1,1.0,125299.79,104416.48999999999,11270.193333333335,1.0,0.10793499506958465,0.8461538461538461,0.21338912133891214,0.19336445963826074,0.1185,0,1,0,1,0,0,111862.24,1342346.8699999999,15.583333333333334,1.25,2.5,3,0.0865,0.4992448667246698,2,0,0,1,0,0,0.7,0.007017543859649123,104842.59,High,-3.2,0,45.2,4138000.0,1,Review Required,Frequent app usage (15.6 logins/month) → strong Home Loan intent
IDBI100958,Falan Jain,Bareilly,42,Tier 3,self_employed,383205.24,43,1,0.652,Home Loan,400000.0,0,0.0455,0.2344,0.1104,434284.6141666667,101783.38867859506,0.23437023868299728,0,0.645,141544.3,434284.6141666667,44145.200833333336,1.0,0.10165039099541205,0.8461538461538461,0.5564853556485355,0.8572869339225492,0.0974,0,1,0,1,0,0,354755.89,4257070.72,13.083333333333334,2.5,2.1666666666666665,7,0.0333,0.5401222985051016,1,0,0,1,0,0,10.3,0.10294867531315817,399956.8,High,-4.2,0,54.9,10000000.0,0,Review Required,"Declared income of ₹383,205/month supports eligibility + Long banking relationship (43 months) with IDBI Bank → strong Home Loan intent"
IDBI100959,Ikbal Dugal,Hyderabad,41,Tier 1,salaried,240557.18,14,1,0.3052,Mortgage Loan,245905.66,0,0.001,0.2684,0.0999,269511.7718181818,72345.19207559376,0.2684305460482792,1,1.0,269511.77,247052.4575,24559.431666666667,1.0,0.09940978493066262,0.9230769230769231,0.200836820083682,0.4804465313108978,0.0914,0,0,0,1,1,0,192055.25,2304663.05,6.833333333333333,0.6666666666666666,0.8333333333333334,1,0.0909,0.2439336439136281,2,2,0,0,1,0,0.7,0.007017543859649123,246434.05,High,-2.4,0,45.9,7500000.0,0,Review Required,Total Product Views contributes positively → strong Mortgage Loan intent
IDBI100960,Nitesh Sengupta,Chennai,47,Tier 1,self_employed,256850.25,3,1,0.6906,Personal Loan,360747.26,0,0.0014,0.3364,0.097,423181.2658333333,142368.56107347363,0.33642453616919893,0,0.6431,184226.32,423181.2658333333,35002.91583333333,1.0,0.08271376513892977,0.9230769230769231,0.48535564853556484,0.8349393290518754,0.0984,0,0,0,1,0,0,266072.45,3192869.38,13.5,2.3333333333333335,2.25,3,-0.1827,0.5268200492367319,1,2,1,0,0,0,4.8,0.04810996563573883,360933.88,High,-28.8,1,44.8,2500000.0,3,Review Required,Active digital banking engagement (score: 0.53) → strong Personal Loan intent
IDBI100961,Dipta Ray,Hyderabad,44,Tier 1,self_employed,325977.24,22,2,0.3607,Auto Loan,400000.0,0,0.001,0.2277,0.1581,461368.1441666667,105062.21163642143,0.22771882490107137,0,0.5328,188492.3,461368.1441666666,63243.100000000006,1.5833333333333333,0.1370773010655755,1.0,0.5062761506276151,0.9117977002943479,0.102,1,0,0,1,0,0,386684.46,4640213.54,7.25,1.25,1.1666666666666667,3,0.4048,0.3286357031558966,1,2,0,0,0,1,4.3,0.04252343874145876,399344.4,High,-18.4,0,48.6,2000000.0,0,Review Required,"Healthy monthly spending of ₹386,684 indicates active lifestyle + Increasing digital engagement trend (+40%) → strong Auto Loan intent"
IDBI100962,Ishita Johal,Rourkela,26,Tier 3,self_employed,167974.94,33,1,0.3451,Home Loan,176401.1,0,0.001,0.2255,0.1004,213038.2225,48047.53173598848,0.22553479451786393,0,0.4622,91074.04,213038.2225,17702.5525,1.0,0.08309566373705546,0.6923076923076923,0.5481171548117155,0.4119864001019871,0.0962,0,0,0,1,0,0,141442.18,1697306.2,6.5,1.1666666666666667,1.0833333333333333,2,-0.0217,0.2862030497113027,1,0,0,1,0,0,0.0,0.0,183611.42,High,-8.5,0,49.5,7481000.0,0,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100963,Darika Sheth,Delhi,36,Tier 1,self_employed,136050.85,40,3,0.2895,Home Loan,222243.97,0,0.001,0.3014,0.2035,279369.7225,84195.78150281026,0.30137761798009544,0,0.6188,124688.86,279369.7225,45235.93,2.1666666666666665,0.16192137642975968,0.9230769230769231,0.4393305439330544,0.545491186944433,0.1167,0,0,0,1,0,0,199312.37,2391748.38,5.166666666666667,1.1666666666666667,1.4166666666666667,2,-0.119,0.282244183540299,1,2,0,1,0,0,0.0,0.0,222283.34,High,-38.8,1,46.7,6314000.0,2,Review Required,Long banking relationship (40 months) with IDBI Bank → strong Home Loan intent
IDBI100964,Jagdish Chana,Vadodara,34,Tier 2,salaried,209417.42,125,1,0.5769,Home Loan,210281.33,0,0.0124,0.3763,0.0995,281060.1144444445,105754.49463118425,0.3762700191032909,1,1.0,281060.11,210795.08583333332,20914.435833333333,1.0,0.09921690418281139,1.0,0.2510460251046025,0.40747166000803764,0.2505,0,1,0,1,0,0,325050.48,3900605.71,11.25,1.5833333333333333,2.1666666666666665,3,0.2676,0.4570892165625247,2,1,0,1,0,0,10.3,0.10277906868668092,212938.86,High,-1.7,0,55.4,8632000.0,1,Review Required,"Healthy monthly spending of ₹325,050 indicates active lifestyle + Diversified spending across categories → strong Home Loan intent"
IDBI100965,Daksha Baria,Nagpur,45,Tier 2,salaried,226722.55,52,3,0.4723,Home Loan,218247.44,0,0.006,0.3684,0.2054,291723.34,107456.81923007936,0.3683518063041488,1,1.0,291723.34,218792.505,44835.74083333334,2.1666666666666665,0.20492356826086586,0.8461538461538461,0.4225941422594142,0.42356799042624815,0.1032,0,1,0,1,0,0,222167.79,2666013.5,10.166666666666666,1.6666666666666667,2.0833333333333335,6,0.0137,0.43159155402198845,2,1,0,1,0,0,0.7,0.007017543859649123,218511.23,High,3.8,0,48.7,6164000.0,1,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100966,Falak Divan,Kochi,37,Tier 2,gig_worker,14663.98,26,2,0.5815,Auto Loan,19171.01,1,0.0017,0.2157,0.1735,20696.500833333335,4463.938134876909,0.21568564516410366,0,0.6715,3915.12,20696.500833333335,3326.6458333333335,1.75,0.16073469907413093,0.8461538461538461,0.7196652719665272,0.02486202402097933,0.4622,1,0,0,1,0,0,53267.82,639213.88,10.666666666666666,2.0833333333333335,2.5833333333333335,1,0.2083,0.5080528974531362,0,1,0,0,0,1,0.0,0.0,19245.3,High,-23.8,1,46.3,267000.0,1,Review Required,Diversified spending across categories → strong Auto Loan intent
IDBI100967,Yuvraj Parekh,Kanpur,37,Tier 2,salaried,155169.17,78,3,0.7606,Home Loan,150558.91,0,0.0416,0.3512,0.2456,225218.29625,79089.44815014036,0.3511679533457991,1,1.0,225218.3,150145.53083333335,36971.96083333334,2.25,0.24624083466309413,0.9230769230769231,0.33472803347280333,0.28540287048323887,0.1313,0,0,0,1,0,0,135096.91,1621162.92,14.0,2.5833333333333335,3.0,8,0.0,0.6039829352210709,2,1,0,1,0,0,5.5,0.054838709677419356,161506.55,High,-3.9,0,51.5,4114000.0,1,Review Required,Active digital banking engagement (score: 0.60) + Long banking relationship (78 months) with IDBI Bank + Frequent app usage (14.0 logins/month) → strong Home Loan intent
IDBI100968,Yochana Bawa,Salem,36,Tier 3,salaried,95023.13,47,0,0.5143,Personal Loan,91993.89,0,0.001,0.3424,0.0,110782.969,37934.308700173155,0.342420040215506,1,1.0,110782.97,92319.14083333332,0.0,0.0,0.0,0.8461538461538461,0.1799163179916318,0.16901623862932122,0.1117,0,0,0,1,0,0,49701.24,596414.92,9.666666666666666,1.0833333333333333,1.75,9,-0.0429,0.3586392531440322,2,0,1,0,0,0,0.0,0.0,92118.26,High,3.2,0,50.9,2071000.0,1,Review Required,Mixed signals detected for Personal Loan eligibility — review recommended
IDBI100969,Abha Ghosh,Chennai,26,Tier 1,salaried,105672.67,57,3,0.3235,Auto Loan,105788.85,0,0.001,0.2818,0.1947,114539.49727272727,32280.31019255456,0.28182688907471526,1,1.0,114539.5,104994.53916666667,20596.013333333332,1.9166666666666667,0.19616270995427246,0.7692307692307692,0.29707112970711297,0.19452789376503743,0.1282,1,0,0,1,0,0,128157.43,1537889.18,5.916666666666667,1.3333333333333333,1.3333333333333333,2,-0.0667,0.3029748157082971,2,2,0,0,0,1,0.0,0.0,105456.07,High,0.2,0,51.2,1321000.0,0,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100970,Nidhi Sethi,Jalandhar,30,Tier 3,salaried,197684.82,3,3,0.7892,Home Loan,203437.07,0,0.0455,0.2804,0.175,221690.68181818182,62159.79326959763,0.28038974286062945,1,1.0,221690.68,203216.45833333334,35597.54666666667,1.9166666666666667,0.17517058883231038,0.8461538461538461,0.26359832635983266,0.39221822764263353,0.3548,0,1,0,1,0,0,393615.1,4723381.18,16.416666666666668,2.0833333333333335,2.5,4,0.1415,0.5769770703155896,2,0,0,1,0,0,24.6,0.24563492063492065,203049.19,High,-2.6,0,51.9,6427000.0,1,Review Required,"Diversified spending across categories + Active digital banking engagement (score: 0.58) + Healthy monthly spending of ₹393,615 indicates active lifestyle → strong Home Loan intent"
IDBI100971,Girindra Shere,Kanpur,36,Tier 2,salaried,68344.41,8,1,0.8825,Mortgage Loan,70565.65,1,0.3646,0.3506,0.1018,84263.727,29542.499575835205,0.35059569078679853,1,1.0,84263.73,70219.7725,7183.899166666667,1.0,0.10230593052215693,1.0,0.33472803347280333,0.12453704761608675,0.115,0,0,0,1,1,0,74366.77,892401.26,18.583333333333332,2.5,4.5,9,0.0672,0.7466732464604918,2,1,0,0,1,0,81.0,0.8095238095238096,70677.26,High,-3.3,0,74.9,2358000.0,2,Review Required,Active digital banking engagement (score: 0.75) + Frequent app usage (18.6 logins/month) + Frequent loan product page visits (4.5/month) indicate interest → strong Mortgage Loan intent
IDBI100972,Logan Dara,Shimla,49,Tier 3,gig_worker,59720.47,16,1,0.8119,Mortgage Loan,80000.0,0,0.2477,0.1975,0.1031,89368.13416666666,17651.797603690236,0.1975178039497905,0,0.6848,14090.09,89368.13416666667,8250.166666666666,1.0,0.09231664892186915,1.0,0.6778242677824268,0.16307677523705702,0.1572,0,0,0,1,1,0,95227.24,1142726.8599999999,15.0,2.3333333333333335,2.9166666666666665,7,-0.0631,0.590374398679111,0,0,0,0,1,0,8.1,0.08144329896907217,79793.85,High,-25.2,1,49.0,2649000.0,1,Review Required,Active digital banking engagement (score: 0.59) + Diversified spending across categories + Frequent loan product page visits (2.9/month) indicate interest → strong Mortgage Loan intent
IDBI100973,David Kapadia,Mumbai,21,Tier 1,salaried,113311.79,155,0,0.7737,Home Loan,108483.42,0,0.0542,0.3511,0.0,129692.117,45529.66143062955,0.3510595900800166,1,1.0,129692.12,108076.76416666666,0.0,0.0,0.0,1.0,0.2928870292887029,0.20073145906395962,0.1051,0,0,0,1,0,0,64434.0,773208.06,15.25,2.1666666666666665,2.5833333333333335,5,-0.1709,0.5568141661393657,2,2,0,1,0,0,17.0,0.17047242428688134,108193.32,High,4.7,0,59.8,5610000.0,1,Review Required,Long banking relationship (155 months) with IDBI Bank + Active digital banking engagement (score: 0.56) + Low existing EMI burden (0% of income) → strong Home Loan intent
IDBI100974,Rudra Rattan,Bengaluru,21,Tier 1,salaried,115888.79,147,4,0.6712,Auto Loan,116727.74,0,0.0068,0.37,0.193,156214.89555555556,57802.02110140942,0.3700160659829841,1,1.0,156214.9,117161.17166666668,22533.690000000002,1.8333333333333333,0.1923306986388821,0.9230769230769231,0.3682008368200837,0.2190155606880359,0.1283,1,0,0,1,0,0,137116.91,1645402.97,12.666666666666666,1.9166666666666667,2.8333333333333335,6,0.0,0.5257002392628333,2,2,0,0,0,1,16.3,0.16320430525838034,116515.95,High,-0.5,0,56.4,1473000.0,1,Review Required,Active digital banking engagement (score: 0.53) + Long banking relationship (147 months) with IDBI Bank + Frequent loan product page visits (2.8/month) indicate interest → strong Auto Loan intent
IDBI100975,Frado Lad,Guwahati,42,Tier 2,self_employed,195987.71,92,3,0.128,Auto Loan,242178.04,0,0.001,0.2634,0.1543,295018.3175,77721.99840828347,0.263448043046627,0,0.6165,118154.52,295018.3175,37373.12416666667,1.75,0.12668069048514816,0.9230769230769231,0.5230125523012552,0.5769869670769304,0.1071,0,0,0,1,0,0,189637.23,2275646.79,2.5,0.3333333333333333,0.16666666666666666,1,-0.1176,0.11248416396424898,1,1,0,0,0,1,0.0,0.0,242225.05,High,-19.1,0,53.0,2000000.0,0,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100976,Anthony Bhattacharyya,Chennai,43,Tier 1,salaried,226654.58,64,0,0.3617,Personal Loan,238369.11,0,0.001,0.2798,0.0,260744.77545454548,72951.89008993766,0.2797827490992434,1,1.0,260744.78,239016.0441666667,0.0,0.0,0.0,0.6923076923076923,0.2301255230125523,0.46427171769980113,0.1108,0,0,0,1,0,0,189796.73,2277560.75,8.0,0.75,1.1666666666666667,5,-0.0357,0.2783500055366606,2,2,1,0,0,0,0.9,0.009009009009009009,230326.05,High,-1.6,0,55.1,2500000.0,0,Review Required,Low existing EMI burden (0% of income) → strong Personal Loan intent
IDBI100977,Sachi Dave,Chennai,37,Tier 1,self_employed,130181.09,3,0,0.5312,Mortgage Loan,160356.06,0,0.001,0.2878,0.0,193310.49916666665,55628.887323270756,0.28776961190974504,0,0.7712,73287.5,193310.49916666668,0.0,0.0,0.0,1.0,0.37656903765690375,0.37228059669782154,0.1067,0,0,0,1,0,0,111088.32,1333059.78,10.416666666666666,1.75,2.5,13,-0.038,0.4621727576524559,1,2,0,0,1,0,0.0,0.0,161062.62,High,-19.2,0,44.6,6941000.0,1,Review Required,Low existing EMI burden (0% of income) → strong Mortgage Loan intent
IDBI100978,Garima Das,Patna,24,Tier 2,self_employed,242726.13,34,1,0.355,Home Loan,271614.27,0,0.001,0.4205,0.0956,315403.0725,132614.0680550972,0.42045902407972635,0,0.7179,106322.93,315403.0725,25967.915833333333,1.0,0.08233247579835587,1.0,0.5355648535564853,0.6180151719435546,0.0963,0,0,0,1,0,0,198552.36,2382628.3,6.25,0.9166666666666666,1.9166666666666667,8,-0.1509,0.30412338863402677,1,1,0,1,0,0,0.0,0.0,271573.6,Low,-10.6,0,30.7,10000000.0,2,Not Recommended,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100979,Triya Bedi,Delhi,45,Tier 1,salaried,215874.42,180,1,0.848,Home Loan,225144.09,1,0.7911,0.3511,0.106,271808.309,95436.55837622363,0.35111714843207253,1,1.0,271808.31,226506.92416666666,23860.115833333333,1.0,0.10533945450504974,0.9230769230769231,0.37656903765690375,0.43909472940334204,0.0995,0,1,0,1,0,0,211410.28,2536923.3,17.583333333333332,2.0833333333333335,3.0833333333333335,7,-0.0317,0.6167429532152179,2,2,0,1,0,0,19.9,0.19931541636949146,225502.69,High,-4.3,0,59.4,8944000.0,1,Review Required,Active digital banking engagement (score: 0.62) + Long banking relationship (180 months) with IDBI Bank + Frequent app usage (17.6 logins/month) → strong Home Loan intent
IDBI100980,Rachita Rana,Ahmedabad,30,Tier 1,self_employed,62510.27,18,4,0.5919,Home Loan,84532.83,0,0.001,0.2113,0.1631,79155.39916666667,16726.29604943201,0.21130960396287993,0,0.7398,32377.54,79155.39916666667,13789.261666666665,1.75,0.17420494131591086,0.9230769230769231,0.38493723849372385,0.14252169945476081,0.1075,0,0,0,1,0,0,73198.66,878383.95,10.666666666666666,1.6666666666666667,2.0833333333333335,2,0.1549,0.44534300383611486,1,2,0,1,0,0,0.0,0.0,81818.79,High,-23.6,1,44.8,2654000.0,1,Review Required,Mixed signals detected for Home Loan eligibility — review recommended
IDBI100981,Ayushman Raja,Chandigarh,35,Tier 2,self_employed,189110.67,53,1,0.5451,Auto Loan,191484.08,0,0.001,0.3401,0.1,193358.88249999998,65759.9549011458,0.3400927542138945,0,0.5036,91152.09,193358.88249999998,19149.499166666665,1.0,0.09903604592184519,0.8461538461538461,0.3472803347280335,0.3723779773782433,0.0968,0,0,0,1,0,0,160357.65,1924291.75,10.333333333333334,1.5833333333333333,2.4166666666666665,7,0.1549,0.4532490585699596,1,1,0,0,0,1,0.0,0.0,189024.5,High,0.0,0,50.4,2000000.0,1,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100982,Orinder Pandya,Indore,34,Tier 2,gig_worker,79051.05,10,0,0.8777,Personal Loan,72923.47,0,0.0537,0.1397,0.0,79466.135,11101.931538313092,0.13970644902149945,0,0.5782,12515.55,79466.135,0.0,0.0,0.0,0.9230769230769231,0.6861924686192469,0.14314711454703935,0.1244,0,0,0,1,0,0,54303.8,651645.62,17.333333333333332,2.25,3.3333333333333335,7,-0.1069,0.6364656857549632,0,1,1,0,0,0,15.1,0.1508877434135166,73567.1,High,7.5,0,52.8,1654000.0,1,Review Required,Active digital banking engagement (score: 0.64) + Frequent loan product page visits (3.3/month) indicate interest + Frequent app usage (17.3 logins/month) → strong Personal Loan intent
IDBI100983,Rachit Maharaj,Moradabad,33,Tier 3,salaried,128494.14,73,1,0.7063,Home Loan,130738.81,0,0.1725,0.3495,0.0991,156525.447,54700.06545910771,0.34946436191367475,1,1.0,156525.45,130437.8725,12960.309166666666,1.0,0.09936001652178639,0.8461538461538461,0.3138075313807531,0.24573745171605557,0.2327,0,1,0,1,0,0,175038.16,2100457.86,14.0,2.75,2.6666666666666665,5,0.1505,0.6055238926678795,2,0,0,1,0,0,11.5,0.11477663230240549,129873.51,High,-1.1,0,56.1,5241000.0,1,Review Required,Active digital banking engagement (score: 0.61) + Diversified spending across categories + Frequent app usage (14.0 logins/month) → strong Home Loan intent
IDBI100984,Sanaya Dixit,Visakhapatnam,31,Tier 2,gig_worker,8463.47,26,0,0.8437,Home Loan,15973.02,1,0.8202,0.1596,0.0,16598.1375,2649.397681577405,0.15962017916633145,0,0.7027,2513.85,16598.1375,0.0,0.0,0.0,0.9230769230769231,0.694560669456067,0.016613286645530828,0.4767,0,1,0,1,0,0,31622.13,379465.6,15.583333333333334,2.5,3.25,4,0.0,0.6328520475757335,0,1,0,1,0,0,80.0,0.7999999999999999,15758.63,High,-46.3,1,81.2,817000.0,1,Pre-qualified,Active digital banking engagement (score: 0.63) + Diversified spending across categories + Low existing EMI burden (0% of income) → strong Home Loan intent
IDBI100985,Yatan Merchant,Chennai,35,Tier 1,salaried,115827.99,22,4,0.3463,Auto Loan,115886.96,0,0.001,0.2788,0.2168,126052.76727272727,35142.65041094399,0.2787931686966419,1,1.0,126052.77,115548.37,25128.600833333334,2.0,0.21747256870290196,0.9230769230769231,0.4351464435146444,0.2157694899263695,0.1413,1,0,0,1,0,0,135951.69,1631420.34,7.916666666666667,1.1666666666666667,1.4166666666666667,8,0.0741,0.32870215751799414,2,2,0,0,0,1,0.0,0.0,114892.3,High,0.8,0,45.1,1274000.0,0,Review Required,Mixed signals detected for Auto Loan eligibility — review recommended
IDBI100986,Nisha Srinivas,Ujjain,51,Tier 3,salaried,35949.44,53,0,0.3764,Personal Loan,35992.78,0,0.0346,0.3732,0.0,48055.87222222222,17935.349163571347,0.3732186793038292,1,1.0,48055.87,36041.90416666667,0.0,0.0,0.0,0.7692307692307692,0.3723849372384937,0.05574757313456826,0.1599,0,0,1,1,0,0,37424.29,449091.52999999997,8.666666666666666,1.25,1.5833333333333333,3,0.2364,0.36261231096258795,2,0,1,0,0,0,0.0,0.0,38759.41,High,-7.2,0,51.6,871000.0,1,Review Required,Mixed signals detected for Personal Loan eligibility — review recommended
IDBI100987,Gagan Mammen,Ahmedabad,25,Tier 1,salaried,163857.86,26,2,0.6079,Home Loan,166291.74,0,0.0027,0.3761,0.1872,223940.76111111112,84229.03433881179,0.37612194368233154,1,1.0,223940.76,167955.57083333333,31123.673333333336,1.8333333333333333,0.18530896700186364,0.9230769230769231,0.28451882845188287,0.3212489706597076,0.1287,0,1,0,1,0,0,189481.89,2273782.72,13.0,1.0,2.6666666666666665,15,-0.2752,0.4368134398481373,2,2,0,1,0,0,1.6,0.01602655286865813,166559.1,High,-1.6,0,44.9,5050000.0,1,Review Required,Frequent app usage (13.0 logins/month) → strong Home Loan intent
IDBI100988,Laksh Saini,Patna,37,Tier 2,self_employed,34972.39,46,0,0.6099,Auto Loan,56714.32,0,0.0071,0.1774,0.0,65018.99916666667,11535.33471570915,0.17741483048885467,0,0.6821,25907.02,65018.99916666667,0.0,0.0,0.0,0.8461538461538461,0.5481171548117155,0.11406949999116431,0.1012,0,0,0,1,0,0,38450.47,461405.66,13.0,1.4166666666666667,2.3333333333333335,3,0.1395,0.47071333346515853,1,1,0,0,0,1,0.0,0.0,57017.65,High,-38.7,1,52.4,1395000.0,1,Review Required,Frequent app usage (13.0 logins/month) → strong Auto Loan intent
IDBI100989,Zaid Bahl,Lucknow,40,Tier 2,salaried,173210.2,27,2,0.5908,Mortgage Loan,165887.73,0,0.001,0.2737,0.1783,181132.5281818182,49568.48959019203,0.2736586856472069,1,1.0,181132.53,166038.15083333335,29573.5325,1.8333333333333333,0.17811287557451466,0.8461538461538461,0.2594142259414226,0.3173897974405365,0.1115,0,0,0,1,0,0,142028.7,1704344.45,11.25,1.5,2.75,7,-0.303,0.45498873783912047,2,1,0,0,1,0,2.4,0.023839931885908897,166008.64,High,4.3,0,47.6,4322000.0,0,Review Required,Increasing digital engagement trend (+-30%) + Consistent monthly credit amounts → strong Mortgage Loan intent
IDBI100990,Jagrati Srinivasan,Coimbatore,37,Tier 2,self_employed,115052.87,145,0,0.2776,Mortgage Loan,155062.63,0,0.001,0.3198,0.0,183381.38749999998,58649.234028118255,0.3198210834134858,0,0.6267,74212.37,183381.38749999998,0.0,0.0,0.0,1.0,0.5271966527196653,0.35229636693378524,0.1066,0,0,0,1,0,0,83264.89,999178.72,6.583333333333333,0.9166666666666666,0.9166666666666666,3,-0.1633,0.25171435517677765,1,1,0,0,1,0,0.7,0.007017543859649123,154878.12,High,-25.7,1,52.6,6674000.0,2,Review Required,Long banking relationship (145 months) with IDBI Bank → strong Mortgage Loan intent
